user_id,feature,event_type,event_time
user_01148,search,engagement,2021-10-03 20:13:00
user_01336,search,engagement,2021-04-22 10:15:00
user_00698,dashboard,engagement,2021-05-23 11:40:00
user_00284,notifications,engagement,2021-06-01 14:10:00
user_01459,dashboard,engagement,2021-05-08 20:37:00
user_00588,notifications,engagement,2021-04-18 19:57:00
user_01341,export,engagement,2021-06-14 11:55:00
user_00482,dashboard,engagement,2021-01-31 10:50:00
user_00192,search,engagement,2021-02-22 11:50:00
user_00684,bulk_edit,engagement,2021-02-05 17:20:00
user_01469,dashboard,engagement,2021-01-13 19:11:00
user_00607,bulk_edit,engagement,2021-06-26 19:09:00
user_01179,search,engagement,2021-02-24 20:21:00
user_00911,notifications,engagement,2021-07-16 13:24:00
user_00288,notifications,engagement,2021-10-07 12:00:00
user_01004,search,engagement,2021-08-20 20:28:00
user_00360,export,engagement,2021-03-16 13:15:00
user_00153,search,engagement,2021-03-25 10:51:00
user_01360,notifications,engagement,2021-04-06 16:31:00
user_00698,search,engagement,2021-05-11 17:57:00
user_01336,search,engagement,2021-04-21 14:56:00
user_00792,export,engagement,2021-03-15 15:02:00
user_00439,dashboard,engagement,2021-07-16 08:55:00
user_00835,notifications,engagement,2021-10-15 11:27:00
user_00180,bulk_edit,engagement,2021-09-20 18:41:00
user_00452,bulk_edit,engagement,2021-07-10 19:21:00
user_00627,bulk_edit,engagement,2021-04-13 10:45:00
user_01019,reporting,engagement,2021-03-20 12:07:00
user_01124,search,engagement,2021-09-24 08:18:00
user_01218,dashboard,engagement,2021-10-08 19:21:00
user_00420,bulk_edit,engagement,2021-02-22 17:47:00
user_01055,reporting,engagement,2021-07-14 09:19:00
user_00368,dashboard,engagement,2021-01-29 12:37:00
user_00332,search,engagement,2021-03-17 08:42:00
user_00157,export,engagement,2021-09-25 09:06:00
user_01449,search,engagement,2021-01-29 08:13:00
user_00553,bulk_edit,engagement,2021-06-05 20:04:00
user_00878,search,engagement,2021-10-12 20:02:00
user_00244,search,engagement,2021-08-17 15:14:00
user_00266,dashboard,engagement,2021-03-12 17:03:00
user_00608,bulk_edit,engagement,2021-02-21 16:44:00
user_01411,export,engagement,2021-02-11 11:46:00
user_00587,dashboard,engagement,2021-02-01 12:23:00
user_01451,search,engagement,2021-08-17 17:10:00
user_00917,dashboard,engagement,2021-03-01 10:06:00
user_00365,dashboard,engagement,2021-05-12 17:22:00
user_01280,reporting,engagement,2021-06-24 12:06:00
user_00234,reporting,engagement,2021-08-07 12:07:00
user_00251,reporting,engagement,2021-07-24 12:56:00
user_01051,notifications,engagement,2021-06-06 18:34:00
user_00399,bulk_edit,engagement,2021-10-08 13:21:00
user_00471,dashboard,engagement,2021-04-04 15:34:00
user_00851,dashboard,engagement,2021-05-17 13:02:00
user_01207,notifications,engagement,2021-10-26 08:12:00
user_01029,search,engagement,2021-10-18 20:18:00
user_01156,notifications,engagement,2021-04-15 12:09:00
user_00535,export,engagement,2021-07-18 16:38:00
user_00815,notifications,engagement,2021-08-31 19:59:00
user_00144,dashboard,engagement,2021-09-03 08:26:00
user_00017,search,engagement,2021-11-24 18:41:00
user_00163,bulk_edit,engagement,2021-03-05 14:36:00
user_00247,notifications,engagement,2021-05-09 12:39:00
user_01203,notifications,engagement,2021-09-06 08:25:00
user_00851,dashboard,engagement,2021-04-27 11:43:00
user_00977,search,engagement,2021-03-13 12:49:00
user_00349,bulk_edit,engagement,2021-03-11 13:27:00
user_00693,notifications,engagement,2021-07-21 15:35:00
user_00733,export,engagement,2021-06-08 13:29:00
user_00815,dashboard,engagement,2021-08-22 10:54:00
user_00006,dashboard,engagement,2021-09-22 19:31:00
user_00364,notifications,engagement,2021-08-04 09:07:00
user_01414,reporting,engagement,2021-05-30 20:45:00
user_01240,dashboard,engagement,2021-08-27 15:18:00
user_01460,dashboard,engagement,2021-10-01 13:50:00
user_00644,dashboard,engagement,2021-07-21 12:04:00
user_00282,search,engagement,2021-11-13 09:14:00
user_01480,dashboard,engagement,2021-10-19 17:03:00
user_00418,dashboard,engagement,2021-03-15 14:42:00
user_00767,bulk_edit,engagement,2021-11-30 12:27:00
user_00240,reporting,engagement,2021-10-14 16:15:00
user_00347,search,engagement,2021-06-18 08:54:00
user_01281,bulk_edit,engagement,2021-05-29 08:03:00
user_01001,notifications,engagement,2021-10-05 18:12:00
user_00965,notifications,engagement,2021-11-11 12:30:00
user_01125,search,engagement,2021-03-28 10:08:00
user_01302,notifications,engagement,2021-06-06 12:41:00
user_01276,dashboard,engagement,2021-11-14 09:40:00
user_00637,search,engagement,2021-04-21 13:44:00
user_01204,search,engagement,2021-11-01 09:31:00
user_00043,notifications,engagement,2021-03-31 16:29:00
user_00324,search,engagement,2021-10-05 11:34:00
user_01067,bulk_edit,engagement,2021-04-19 17:45:00
user_01458,notifications,engagement,2021-04-21 10:25:00
user_01161,search,engagement,2021-10-06 10:47:00
user_01373,search,engagement,2021-05-02 10:42:00
user_00528,dashboard,engagement,2021-09-04 16:17:00
user_01046,dashboard,engagement,2021-08-11 17:03:00
user_00140,reporting,engagement,2021-10-19 09:23:00
user_01120,export,engagement,2021-06-19 14:24:00
user_00101,notifications,engagement,2021-03-10 11:24:00
user_00923,reporting,engagement,2021-07-11 08:24:00
user_01148,search,engagement,2021-09-21 17:08:00
user_00585,bulk_edit,engagement,2021-03-22 09:43:00
user_00023,dashboard,engagement,2021-05-28 09:16:00
user_01308,notifications,engagement,2021-04-28 11:25:00
user_00035,reporting,engagement,2021-09-26 11:31:00
user_01440,bulk_edit,engagement,2021-06-20 13:15:00
user_00654,dashboard,engagement,2021-03-20 08:05:00
user_00693,notifications,engagement,2021-07-29 19:35:00
user_00685,notifications,engagement,2021-11-03 17:51:00
user_00420,notifications,engagement,2021-01-31 20:14:00
user_00847,search,engagement,2021-04-05 16:06:00
user_01058,search,engagement,2021-03-15 18:58:00
user_00757,export,engagement,2021-09-14 08:44:00
user_01055,dashboard,engagement,2021-07-21 11:20:00
user_01461,search,engagement,2021-04-25 19:41:00
user_00660,search,engagement,2021-03-31 14:27:00
user_01022,search,engagement,2021-06-04 20:24:00
user_00427,export,engagement,2021-03-18 15:16:00
user_01491,search,engagement,2021-02-07 13:33:00
user_00983,notifications,engagement,2021-05-22 18:21:00
user_00592,dashboard,engagement,2021-08-18 14:07:00
user_01126,search,engagement,2021-09-01 15:07:00
user_00549,bulk_edit,engagement,2021-03-16 15:40:00
user_00222,bulk_edit,engagement,2021-09-26 16:10:00
user_01058,notifications,engagement,2021-03-12 16:49:00
user_00026,notifications,engagement,2021-02-14 16:27:00
user_01265,dashboard,engagement,2021-04-08 10:51:00
user_00382,search,engagement,2021-09-09 09:00:00
user_00421,notifications,engagement,2021-04-17 09:30:00
user_00347,export,engagement,2021-06-12 15:27:00
user_00230,notifications,engagement,2021-06-26 14:34:00
user_00905,notifications,engagement,2021-10-09 15:03:00
user_01209,reporting,engagement,2021-03-01 18:50:00
user_01340,search,engagement,2021-10-16 08:38:00
user_01351,bulk_edit,engagement,2021-03-16 09:00:00
user_00029,dashboard,engagement,2021-10-30 08:21:00
user_00608,bulk_edit,engagement,2021-02-21 14:58:00
user_00627,dashboard,engagement,2021-03-25 17:07:00
user_00751,search,engagement,2021-10-10 20:24:00
user_00023,dashboard,engagement,2021-06-05 12:26:00
user_01254,bulk_edit,engagement,2021-04-08 17:49:00
user_00574,notifications,engagement,2021-07-23 19:19:00
user_00476,reporting,engagement,2021-05-09 12:07:00
user_01259,reporting,engagement,2021-03-03 11:26:00
user_00255,notifications,engagement,2021-03-24 16:43:00
user_01341,export,engagement,2021-06-14 12:19:00
user_01458,search,engagement,2021-05-22 08:00:00
user_00699,dashboard,engagement,2021-03-08 12:48:00
user_01337,reporting,engagement,2021-05-07 11:21:00
user_01236,search,engagement,2021-05-04 12:25:00
user_00084,dashboard,engagement,2021-04-15 19:52:00
user_01055,dashboard,engagement,2021-08-12 16:25:00
user_00828,dashboard,engagement,2021-02-04 10:23:00
user_00524,notifications,engagement,2021-08-29 08:58:00
user_00856,export,engagement,2021-06-09 18:17:00
user_01198,reporting,engagement,2021-06-29 08:41:00
user_00240,search,engagement,2021-10-05 19:32:00
user_01274,export,engagement,2021-04-15 17:12:00
user_00637,reporting,engagement,2021-04-23 12:47:00
user_01057,dashboard,engagement,2021-04-15 14:12:00
user_00458,bulk_edit,engagement,2021-02-07 12:43:00
user_00468,reporting,engagement,2021-02-05 20:05:00
user_01449,notifications,engagement,2021-02-11 18:17:00
user_01426,dashboard,engagement,2021-03-14 08:30:00
user_00046,bulk_edit,engagement,2021-09-21 11:52:00
user_00643,search,engagement,2021-06-26 09:30:00
user_00418,dashboard,engagement,2021-03-19 16:41:00
user_01148,dashboard,engagement,2021-09-26 17:03:00
user_00599,notifications,engagement,2021-07-12 17:25:00
user_00271,reporting,engagement,2021-08-22 16:48:00
user_00369,bulk_edit,engagement,2021-01-11 16:58:00
user_00533,bulk_edit,engagement,2021-02-22 17:49:00
user_01164,export,engagement,2021-08-18 14:09:00
user_00953,search,engagement,2021-05-10 18:27:00
user_00213,bulk_edit,engagement,2021-07-01 12:18:00
user_00426,notifications,engagement,2021-06-10 12:53:00
user_00786,reporting,engagement,2021-04-30 09:41:00
user_01345,notifications,engagement,2021-07-30 16:34:00
user_01101,dashboard,engagement,2021-04-03 18:15:00
user_00720,search,engagement,2021-09-15 20:27:00
user_00430,reporting,engagement,2021-03-30 10:59:00
user_01439,bulk_edit,engagement,2021-03-10 09:13:00
user_00489,notifications,engagement,2021-09-01 09:41:00
user_00896,dashboard,engagement,2021-04-12 19:46:00
user_00909,dashboard,engagement,2021-04-18 08:39:00
user_01271,notifications,engagement,2021-01-26 08:21:00
user_00311,bulk_edit,engagement,2021-03-22 10:01:00
user_00891,notifications,engagement,2021-02-15 10:01:00
user_00663,bulk_edit,engagement,2021-01-18 17:54:00
user_00698,search,engagement,2021-06-02 19:52:00
user_00103,reporting,engagement,2021-03-17 17:37:00
user_01328,export,engagement,2021-05-10 20:31:00
user_00086,dashboard,engagement,2021-11-02 15:07:00
user_00574,search,engagement,2021-07-23 20:35:00
user_01102,notifications,engagement,2021-06-17 13:24:00
user_00738,export,engagement,2021-05-23 16:30:00
user_00168,dashboard,engagement,2021-05-23 08:09:00
user_00786,dashboard,engagement,2021-05-02 20:38:00
user_01047,dashboard,engagement,2021-05-02 09:59:00
user_00845,reporting,engagement,2021-01-28 12:55:00
user_00880,reporting,engagement,2021-03-26 12:12:00
user_01200,search,engagement,2021-08-31 08:01:00
user_01238,export,engagement,2021-05-12 18:59:00
user_01480,notifications,engagement,2021-10-23 16:51:00
user_00990,dashboard,engagement,2021-02-11 17:26:00
user_01188,search,engagement,2021-02-20 14:10:00
user_01300,reporting,engagement,2021-07-13 15:37:00
user_01295,reporting,engagement,2021-07-16 15:56:00
user_00544,reporting,engagement,2021-03-17 09:06:00
user_00202,dashboard,engagement,2021-01-30 08:57:00
user_00263,bulk_edit,engagement,2021-08-03 10:43:00
user_00712,reporting,engagement,2021-05-06 19:43:00
user_01240,dashboard,engagement,2021-08-17 08:16:00
user_00235,export,engagement,2021-01-26 08:33:00
user_01172,dashboard,engagement,2021-09-09 08:54:00
user_00768,bulk_edit,engagement,2021-08-07 19:01:00
user_01080,export,engagement,2021-10-12 12:46:00
user_01311,search,engagement,2021-06-14 17:39:00
user_00784,notifications,engagement,2021-10-09 19:33:00
user_00445,dashboard,engagement,2021-09-07 10:58:00
user_01305,dashboard,engagement,2021-02-20 10:57:00
user_00657,notifications,engagement,2021-06-15 16:37:00
user_00547,dashboard,engagement,2021-06-21 08:15:00
user_01020,bulk_edit,engagement,2021-01-29 08:11:00
user_01125,notifications,engagement,2021-03-07 12:56:00
user_01451,search,engagement,2021-08-14 18:05:00
user_00847,reporting,engagement,2021-04-02 16:33:00
user_00348,bulk_edit,engagement,2021-09-23 18:10:00
user_00752,reporting,engagement,2021-06-01 20:47:00
user_01104,bulk_edit,engagement,2021-06-17 11:21:00
user_00134,search,engagement,2021-08-30 14:53:00
user_00085,dashboard,engagement,2021-02-01 08:35:00
user_00575,dashboard,engagement,2021-06-29 19:02:00
user_00259,export,engagement,2021-04-02 11:35:00
user_01401,search,engagement,2021-01-21 19:27:00
user_01162,search,engagement,2021-03-06 15:28:00
user_00750,export,engagement,2021-08-09 17:19:00
user_00251,reporting,engagement,2021-07-25 13:59:00
user_01377,reporting,engagement,2021-08-10 17:25:00
user_01262,search,engagement,2021-06-10 11:30:00
user_00012,reporting,engagement,2021-10-19 17:20:00
user_00804,bulk_edit,engagement,2021-10-25 16:59:00
user_00445,search,engagement,2021-08-26 16:33:00
user_01045,search,engagement,2021-09-02 13:57:00
user_00848,export,engagement,2021-08-11 18:51:00
user_00772,search,engagement,2021-02-17 15:49:00
user_01493,search,engagement,2021-10-25 16:55:00
user_00126,notifications,engagement,2021-07-16 10:40:00
user_00184,export,engagement,2021-05-18 10:03:00
user_01449,search,engagement,2021-01-28 12:21:00
user_00933,search,engagement,2021-04-02 19:50:00
user_01383,notifications,engagement,2021-06-18 12:27:00
user_01485,notifications,engagement,2021-04-16 09:28:00
user_01195,dashboard,engagement,2021-07-04 15:51:00
user_01355,export,engagement,2021-05-23 15:04:00
user_01161,search,engagement,2021-09-25 08:17:00
user_01091,reporting,engagement,2021-05-13 14:52:00
user_00077,dashboard,engagement,2021-09-22 11:27:00
user_00507,bulk_edit,engagement,2021-07-13 14:16:00
user_00530,search,engagement,2021-06-04 16:13:00
user_01001,search,engagement,2021-10-04 15:47:00
user_00783,dashboard,engagement,2021-01-13 15:31:00
user_01281,bulk_edit,engagement,2021-06-18 12:14:00
user_00205,bulk_edit,engagement,2021-10-02 17:26:00
user_01340,export,engagement,2021-09-17 12:25:00
user_01100,bulk_edit,engagement,2021-04-04 19:39:00
user_00496,dashboard,engagement,2021-07-15 14:40:00
user_00214,dashboard,engagement,2021-03-04 08:20:00
user_00329,search,engagement,2021-11-18 11:34:00
user_00860,bulk_edit,engagement,2021-02-28 11:31:00
user_01143,notifications,engagement,2021-10-11 16:07:00
user_01499,dashboard,engagement,2021-01-08 13:24:00
user_01097,reporting,engagement,2021-04-04 17:46:00
user_00759,notifications,engagement,2021-05-03 17:49:00
user_00378,bulk_edit,engagement,2021-02-13 09:50:00
user_00497,search,engagement,2021-01-21 14:12:00
user_01284,bulk_edit,engagement,2021-03-24 08:58:00
user_00289,search,engagement,2021-08-26 10:26:00
user_01138,search,engagement,2021-08-04 16:28:00
user_01096,notifications,engagement,2021-07-22 12:05:00
user_01468,bulk_edit,engagement,2021-03-13 18:04:00
user_00555,search,engagement,2021-06-03 14:29:00
user_00583,bulk_edit,engagement,2021-09-22 08:55:00
user_00001,bulk_edit,engagement,2021-06-25 09:12:00
user_00651,reporting,engagement,2021-03-25 20:00:00
user_00629,reporting,engagement,2021-06-25 16:43:00
user_01169,export,engagement,2021-01-22 10:43:00
user_00923,reporting,engagement,2021-07-09 20:36:00
user_01358,reporting,engagement,2021-10-16 12:01:00
user_00918,export,engagement,2021-04-11 18:21:00
user_00460,dashboard,engagement,2021-04-13 17:38:00
user_01133,notifications,engagement,2021-02-04 13:17:00
user_00498,dashboard,engagement,2021-03-05 10:52:00
user_00219,search,engagement,2021-06-10 14:37:00
user_00005,dashboard,engagement,2021-05-30 18:39:00
user_00449,search,engagement,2021-06-18 14:24:00
user_00851,dashboard,engagement,2021-05-17 09:55:00
user_01165,export,engagement,2021-03-13 10:14:00
user_00960,bulk_edit,engagement,2021-09-06 17:43:00
user_00991,bulk_edit,engagement,2021-04-04 13:38:00
user_00814,notifications,engagement,2021-06-29 10:01:00
user_00378,dashboard,engagement,2021-02-11 10:02:00
user_00324,search,engagement,2021-10-21 18:57:00
user_00746,reporting,engagement,2021-08-14 13:21:00
user_01405,dashboard,engagement,2021-08-31 20:38:00
user_01432,notifications,engagement,2021-08-14 08:28:00
user_01474,reporting,engagement,2021-04-04 19:34:00
user_00034,reporting,engagement,2021-08-17 10:58:00
user_01067,export,engagement,2021-05-09 20:47:00
user_00909,notifications,engagement,2021-04-04 16:44:00
user_00296,bulk_edit,engagement,2021-10-17 09:44:00
user_01346,search,engagement,2021-10-07 10:50:00
user_01394,bulk_edit,engagement,2021-09-29 08:34:00
user_01006,search,engagement,2021-08-08 11:00:00
user_00902,export,engagement,2021-05-16 14:20:00
user_01430,search,engagement,2021-10-02 19:57:00
user_00761,notifications,engagement,2021-07-31 18:30:00
user_01283,search,engagement,2021-08-08 08:01:00
user_01161,search,engagement,2021-10-08 10:59:00
user_01030,search,engagement,2021-05-09 09:56:00
user_00523,export,engagement,2021-05-28 20:59:00
user_00332,dashboard,engagement,2021-03-12 08:25:00
user_01143,notifications,engagement,2021-10-09 20:46:00
user_01367,bulk_edit,engagement,2021-08-07 14:54:00
user_00754,search,engagement,2021-10-11 13:51:00
user_00571,reporting,engagement,2021-08-09 16:56:00
user_00967,notifications,engagement,2021-01-18 19:32:00
user_00770,dashboard,engagement,2021-03-26 20:58:00
user_01058,search,engagement,2021-04-08 19:05:00
user_01499,search,engagement,2021-02-17 10:27:00
user_00933,search,engagement,2021-03-22 15:24:00
user_01308,notifications,engagement,2021-04-26 08:54:00
user_00791,bulk_edit,engagement,2021-03-20 11:39:00
user_00627,dashboard,engagement,2021-03-30 16:34:00
user_00219,reporting,engagement,2021-05-17 18:05:00
user_01253,bulk_edit,engagement,2021-06-20 13:18:00
user_00969,notifications,engagement,2021-07-23 08:21:00
user_01051,notifications,engagement,2021-06-11 20:40:00
user_00664,search,engagement,2021-03-16 13:45:00
user_01027,dashboard,engagement,2021-10-18 10:56:00
user_00364,search,engagement,2021-07-11 11:58:00
user_00463,notifications,engagement,2021-04-02 14:27:00
user_01147,dashboard,engagement,2021-05-23 15:36:00
user_00786,dashboard,engagement,2021-05-01 14:07:00
user_01333,search,engagement,2021-03-28 18:46:00
user_00365,bulk_edit,engagement,2021-05-25 15:01:00
user_00396,notifications,engagement,2021-06-12 13:35:00
user_00383,bulk_edit,engagement,2021-10-09 10:47:00
user_01003,notifications,engagement,2021-08-19 08:19:00
user_01115,search,engagement,2021-07-18 16:05:00
user_01334,reporting,engagement,2021-04-07 11:42:00
user_01426,dashboard,engagement,2021-03-11 09:50:00
user_00950,notifications,engagement,2021-07-22 16:32:00
user_01469,search,engagement,2021-01-25 19:53:00
user_00426,export,engagement,2021-06-05 16:19:00
user_00325,dashboard,engagement,2021-10-03 11:35:00
user_01243,notifications,engagement,2021-07-11 17:05:00
user_00362,notifications,engagement,2021-05-13 13:18:00
user_01288,dashboard,engagement,2021-09-26 14:21:00
user_00954,bulk_edit,engagement,2021-01-27 10:30:00
user_01435,export,engagement,2021-03-06 10:51:00
user_00351,notifications,engagement,2021-03-25 08:30:00
user_00107,dashboard,engagement,2021-03-20 17:14:00
user_01276,dashboard,engagement,2021-11-23 19:03:00
user_00905,notifications,engagement,2021-10-03 14:02:00
user_00278,reporting,engagement,2021-01-19 19:11:00
user_01325,export,engagement,2021-08-28 09:11:00
user_01366,export,engagement,2021-02-27 20:53:00
user_01048,notifications,engagement,2021-09-25 12:33:00
user_01148,search,engagement,2021-09-29 18:18:00
user_00698,bulk_edit,engagement,2021-05-22 13:04:00
user_00880,reporting,engagement,2021-04-06 20:15:00
user_01286,export,engagement,2021-02-13 10:39:00
user_00342,search,engagement,2021-03-04 09:00:00
user_00265,search,engagement,2021-02-10 13:42:00
user_00210,bulk_edit,engagement,2021-07-25 13:55:00
user_00546,export,engagement,2021-08-09 09:08:00
user_00789,dashboard,engagement,2021-07-14 17:38:00
user_00908,notifications,engagement,2021-11-02 08:09:00
user_01068,dashboard,engagement,2021-09-16 18:02:00
user_00408,bulk_edit,engagement,2021-09-06 12:33:00
user_00369,dashboard,engagement,2021-02-04 08:13:00
user_00026,dashboard,engagement,2021-03-01 14:03:00
user_00074,bulk_edit,engagement,2021-07-01 18:49:00
user_00638,export,engagement,2021-08-01 17:39:00
user_01122,search,engagement,2021-09-29 13:04:00
user_00862,dashboard,engagement,2021-01-25 20:16:00
user_00156,search,engagement,2021-08-24 20:39:00
user_01494,search,engagement,2021-05-29 15:30:00
user_00489,reporting,engagement,2021-09-11 11:40:00
user_00360,export,engagement,2021-03-19 14:52:00
user_00104,search,engagement,2021-06-10 13:10:00
user_01105,dashboard,engagement,2021-03-18 09:43:00
user_00740,dashboard,engagement,2021-03-27 13:29:00
user_00544,dashboard,engagement,2021-03-16 09:13:00
user_00747,reporting,engagement,2021-09-19 11:12:00
user_00332,reporting,engagement,2021-02-26 12:46:00
user_00683,notifications,engagement,2021-11-23 09:55:00
user_00211,reporting,engagement,2021-04-29 17:12:00
user_00298,notifications,engagement,2021-10-10 16:37:00
user_01473,search,engagement,2021-08-18 16:32:00
user_00752,notifications,engagement,2021-05-29 10:50:00
user_00921,search,engagement,2021-02-04 19:54:00
user_01229,export,engagement,2021-08-27 18:06:00
user_00790,export,engagement,2021-11-09 18:50:00
user_01296,notifications,engagement,2021-10-23 12:06:00
user_00281,bulk_edit,engagement,2021-02-27 08:52:00
user_00416,export,engagement,2021-02-14 10:04:00
user_00627,search,engagement,2021-03-31 20:32:00
user_00111,bulk_edit,engagement,2021-09-28 17:07:00
user_01273,dashboard,engagement,2021-07-26 15:00:00
user_01388,export,engagement,2021-09-25 12:23:00
user_01381,notifications,engagement,2021-11-23 19:11:00
user_01086,notifications,engagement,2021-05-17 13:37:00
user_00236,notifications,engagement,2021-11-19 15:47:00
user_00479,export,engagement,2021-09-20 20:46:00
user_01256,export,engagement,2021-08-05 15:27:00
user_00435,dashboard,engagement,2021-08-28 08:47:00
user_00545,notifications,engagement,2021-11-01 16:13:00
user_00347,search,engagement,2021-06-23 16:57:00
user_01175,search,engagement,2021-09-14 18:53:00
user_01348,search,engagement,2021-06-19 20:03:00
user_01079,search,engagement,2021-10-05 18:26:00
user_00573,notifications,engagement,2021-06-29 11:08:00
user_00204,export,engagement,2021-08-05 14:26:00
user_01363,export,engagement,2021-08-01 08:38:00
user_00157,export,engagement,2021-09-29 19:15:00
user_01145,search,engagement,2021-06-12 10:38:00
user_00889,export,engagement,2021-07-17 20:04:00
user_00884,reporting,engagement,2021-07-29 16:30:00
user_00003,export,engagement,2021-04-04 14:08:00
user_00386,reporting,engagement,2021-08-18 14:39:00
user_00156,dashboard,engagement,2021-08-21 12:53:00
user_00641,search,engagement,2021-06-19 10:48:00
user_00512,dashboard,engagement,2021-06-20 17:24:00
user_01441,dashboard,engagement,2021-10-25 11:24:00
user_01292,search,engagement,2021-10-05 17:25:00
user_00731,search,engagement,2021-10-23 13:35:00
user_00205,bulk_edit,engagement,2021-10-01 09:55:00
user_00440,export,engagement,2021-05-12 08:03:00
user_00692,search,engagement,2021-10-26 15:40:00
user_00251,notifications,engagement,2021-08-02 10:24:00
user_00325,dashboard,engagement,2021-10-07 14:33:00
user_01230,search,engagement,2021-09-02 17:00:00
user_00434,reporting,engagement,2021-10-09 18:06:00
user_00370,search,engagement,2021-10-28 18:10:00
user_01312,search,engagement,2021-10-14 15:50:00
user_01292,reporting,engagement,2021-10-07 10:08:00
user_00652,reporting,engagement,2021-05-28 09:35:00
user_00767,dashboard,engagement,2021-11-23 13:02:00
user_00752,notifications,engagement,2021-05-31 12:50:00
user_00695,search,engagement,2021-09-24 12:07:00
user_00502,bulk_edit,engagement,2021-03-28 13:14:00
user_00661,search,engagement,2021-01-29 15:26:00
user_01229,export,engagement,2021-08-22 08:54:00
user_00115,search,engagement,2021-11-06 13:43:00
user_01473,search,engagement,2021-08-14 17:10:00
user_00579,reporting,engagement,2021-08-31 13:02:00
user_00234,export,engagement,2021-08-05 20:41:00
user_00368,reporting,engagement,2021-02-18 14:59:00
user_00061,bulk_edit,engagement,2021-05-02 08:33:00
user_01285,search,engagement,2021-10-31 15:33:00
user_01499,reporting,engagement,2021-01-17 20:47:00
user_00843,reporting,engagement,2021-08-26 12:00:00
user_01161,bulk_edit,engagement,2021-10-09 19:44:00
user_00699,notifications,engagement,2021-02-26 20:31:00
user_00892,dashboard,engagement,2021-11-10 12:05:00
user_00950,dashboard,engagement,2021-07-19 18:34:00
user_00067,dashboard,engagement,2021-04-10 15:53:00
user_00168,notifications,engagement,2021-05-11 10:54:00
user_00752,dashboard,engagement,2021-05-30 13:26:00
user_00134,search,engagement,2021-08-21 19:38:00
user_01453,dashboard,engagement,2021-07-18 20:50:00
user_00413,dashboard,engagement,2021-06-09 11:35:00
user_00440,export,engagement,2021-05-15 15:58:00
user_01102,reporting,engagement,2021-06-19 15:28:00
user_01161,bulk_edit,engagement,2021-09-25 13:47:00
user_00957,notifications,engagement,2021-03-03 08:40:00
user_00593,reporting,engagement,2021-04-04 12:59:00
user_00560,dashboard,engagement,2021-11-01 17:41:00
user_01307,dashboard,engagement,2021-09-24 20:01:00
user_01188,search,engagement,2021-02-18 13:13:00
user_00538,notifications,engagement,2021-01-05 08:22:00
user_01207,search,engagement,2021-11-06 14:00:00
user_00360,export,engagement,2021-03-03 18:04:00
user_00700,bulk_edit,engagement,2021-09-19 11:00:00
user_01110,reporting,engagement,2021-09-09 14:43:00
user_01468,dashboard,engagement,2021-03-29 13:37:00
user_00794,reporting,engagement,2021-06-07 15:54:00
user_00362,export,engagement,2021-05-04 08:01:00
user_00391,export,engagement,2021-03-22 15:06:00
user_00291,search,engagement,2021-01-22 15:15:00
user_00665,dashboard,engagement,2021-04-19 13:19:00
user_00389,dashboard,engagement,2021-04-17 16:19:00
user_01085,notifications,engagement,2021-02-06 08:46:00
user_01083,search,engagement,2021-03-22 20:42:00
user_00107,search,engagement,2021-02-22 08:06:00
user_00821,notifications,engagement,2021-10-25 10:52:00
user_00225,reporting,engagement,2021-01-25 17:12:00
user_00270,export,engagement,2021-09-01 17:35:00
user_01218,reporting,engagement,2021-10-17 16:43:00
user_00332,dashboard,engagement,2021-03-17 08:28:00
user_01265,search,engagement,2021-04-06 13:22:00
user_00418,dashboard,engagement,2021-03-14 09:40:00
user_00877,export,engagement,2021-08-14 14:28:00
user_00713,notifications,engagement,2021-07-16 12:05:00
user_01236,search,engagement,2021-04-29 18:46:00
user_00258,export,engagement,2021-06-03 16:18:00
user_00487,export,engagement,2021-10-25 09:54:00
user_00104,search,engagement,2021-06-05 09:31:00
user_00511,bulk_edit,engagement,2021-05-16 11:53:00
user_00445,search,engagement,2021-09-05 20:08:00
user_00400,reporting,engagement,2021-09-20 19:02:00
user_00654,search,engagement,2021-03-11 18:08:00
user_00288,dashboard,engagement,2021-09-30 20:32:00
user_00963,search,engagement,2021-01-14 08:24:00
user_01460,dashboard,engagement,2021-09-06 17:20:00
user_00776,bulk_edit,engagement,2021-03-24 19:38:00
user_00658,notifications,engagement,2021-03-13 10:50:00
user_01243,reporting,engagement,2021-07-06 11:24:00
user_01256,export,engagement,2021-07-26 14:37:00
user_01186,bulk_edit,engagement,2021-08-16 11:12:00
user_00862,bulk_edit,engagement,2021-01-10 08:41:00
user_00432,reporting,engagement,2021-07-04 16:22:00
user_01480,notifications,engagement,2021-10-23 20:32:00
user_00426,export,engagement,2021-06-05 19:23:00
user_00883,bulk_edit,engagement,2021-11-05 13:09:00
user_01125,bulk_edit,engagement,2021-03-02 14:49:00
user_00844,dashboard,engagement,2021-01-20 09:30:00
user_00800,notifications,engagement,2021-06-13 17:58:00
user_00583,bulk_edit,engagement,2021-09-25 20:23:00
user_00089,dashboard,engagement,2021-11-05 14:29:00
user_01356,notifications,engagement,2021-09-01 08:42:00
user_00236,reporting,engagement,2021-11-19 08:29:00
user_00057,bulk_edit,engagement,2021-05-24 20:53:00
user_00586,reporting,engagement,2021-05-26 19:12:00
user_01098,bulk_edit,engagement,2021-03-23 09:10:00
user_01480,reporting,engagement,2021-11-07 09:20:00
